DOCUMENT,PAGE,CLAIM,CLAIM_TYPE,CANONICAL_SOURCE,CANONICAL_VALUE,MATCH,SEVERITY,ACTION
NexusReussite_PreRentree2026_Essentiel.pdf,1,LE STAGE EN BREF INCLUS DANS CHAQUE MODULE,OTHER,STRUCTURAL_TEXT,,n/a,NONE,STRUCTURAL_TEXT
NexusReussite_PreRentree2026_Essentiel.pdf,1,Dates : du 17 au 28 août 2026 (pause les 22-23 ✔ Diagnostic de positionnement en début de module,DATE,data/campaigns/pre-rentree-2026.json,"{""startDate"":""2026-08-17"",""endDate"":""2026-08-28"",""decisionDeadline"":""2026-08-10T18:00:00+01:00""}",false,HIGH,REMOVE_OR_REPLACE_FROM_CANONICAL_SOURCE
NexusReussite_PreRentree2026_Essentiel.pdf,1,"août) ✔ Tous les supports fournis (fiches, exercices, sujets)",MATERIAL,data/campaigns/pre-rentree-2026.json,"{""audience"":""Pour les élèves entrant en Seconde, Première ou Terminale à la rentrée 2026-2027."",""material"":""Un cahier, une trousse complète et une calculatrice pour les matières concernées. Les supports de travail sont fournis par Nexus."",""materialsBySubject"":{""MATHEMATIQUES"":{""label"":""Mathématiques"",""description"":""Un cahier, une trousse complète et une calculatrice.""},""FRANCAIS"":{""label"":""Français"",""description"":""Un cahier et une trousse complète.""},""NSI"":{""label"":""NSI/SNT"",""description"":""Pour les modules NSI/SNT, l’élève apporte un ordinateur portable. Deux postes de secours sont disponibles en nombre limité ; contactez Nexus avant le stage si nécessaire.""},""PHYSIQUE_CHIMIE"":{""label"":""Phy…",false,HIGH,REMOVE_OR_REPLACE_FROM_CANONICAL_SOURCE
NexusReussite_PreRentree2026_Essentiel.pdf,1,"Niveaux : entrée en Seconde, Première ou ✔ Un livrable par séance que l'élève conserve",DELIVERABLE,content/pre-rentree-2026/modules.json,"[{""id"":""seconde-mathematiques"",""level"":""SECONDE"",""subjectId"":""MATHEMATIQUES"",""subject"":""Mathématiques"",""title"":""Mathématiques — Entrée en Seconde"",""subtitle"":""Entrée en Seconde — consolider les acquis de Troisième et découvrir progressivement les attentes du lycée"",""prerequisites"":""Les acquis de Troisième et du collège ; un diagnostic en début de module précise les priorités."",""differentiation"":""Exercices à paliers et aides graduées selon la maîtrise du calcul et de la rédaction."",""quickAssessment"":""Exercice court de calcul et de raisonnement corrigé à la fin de chaque séance."",""sessions"":[{""number"":1,""title"":""Calcul, proportionnalité et calcul littéral"",""objective"":""Consolider le calcul nu…",false,HIGH,REMOVE_OR_REPLACE_FROM_CANONICAL_SOURCE
NexusReussite_PreRentree2026_Essentiel.pdf,1,Terminale ✔ Bilan individualisé écrit remis aux parents en fin de,ASSESSMENT,content/pre-rentree-2026/modules.json + data/campaigns/pre-rentree-2026.json,"[{""title"":""Positionnement"",""description"":""Un diagnostic des acquis permet d'identifier les priorités de travail avant le démarrage du module.""},{""title"":""Travail guidé en groupe réduit"",""description"":""Les notions sont reprises dans un groupe de trois à cinq élèves, avec des consignes et des aides adaptées.""},{""title"":""Entraînement et correction"",""description"":""Chaque séance alterne méthode, exercices progressifs et correction explicite pour consolider les réflexes.""},{""title"":""Bilan et recommandations de rentrée"",""description"":""Le stage se termine par une synthèse des acquis observés et des recommandations de travail pour la rentrée.""}]",false,HIGH,REMOVE_OR_REPLACE_FROM_CANONICAL_SOURCE
NexusReussite_PreRentree2026_Essentiel.pdf,1,"Matières : Mathématiques, Physique-Chimie, stage",SUBJECT,data/campaigns/pre-rentree-2026.json,"[{""id"":""MATHEMATIQUES"",""label"":""Mathématiques"",""publicLabelByLevel"":{""SECONDE"":""Mathématiques"",""PREMIERE"":""Mathématiques"",""TERMINALE"":""Mathématiques""},""abbreviation"":""MATHS"",""color"":""#1B64B0""},{""id"":""PHYSIQUE_CHIMIE"",""label"":""Physique-Chimie"",""publicLabelByLevel"":{""SECONDE"":""Physique-Chimie"",""PREMIERE"":""Physique-Chimie"",""TERMINALE"":""Physique-Chimie""},""abbreviation"":""PC"",""color"":""#16847A""},{""id"":""NSI"",""label"":""NSI"",""labelByLevel"":{""SECONDE"":""Initiation informatique, algorithmique et SNT""},""publicLabelByLevel"":{""SECONDE"":""Initiation informatique, algorithmique et SNT"",""PREMIERE"":""NSI"",""TERMINALE"":""NSI""},""abbreviation"":""NSI/SNT"",""color"":""#6F42C1""},{""id"":""FRANCAIS"",""label"":""Français"",""labelByLe…",true,NONE,KEEP_CANONICAL
NexusReussite_PreRentree2026_Essentiel.pdf,1,"Français, NSI/SNT",SUBJECT,data/campaigns/pre-rentree-2026.json,"[{""id"":""MATHEMATIQUES"",""label"":""Mathématiques"",""publicLabelByLevel"":{""SECONDE"":""Mathématiques"",""PREMIERE"":""Mathématiques"",""TERMINALE"":""Mathématiques""},""abbreviation"":""MATHS"",""color"":""#1B64B0""},{""id"":""PHYSIQUE_CHIMIE"",""label"":""Physique-Chimie"",""publicLabelByLevel"":{""SECONDE"":""Physique-Chimie"",""PREMIERE"":""Physique-Chimie"",""TERMINALE"":""Physique-Chimie""},""abbreviation"":""PC"",""color"":""#16847A""},{""id"":""NSI"",""label"":""NSI"",""labelByLevel"":{""SECONDE"":""Initiation informatique, algorithmique et SNT""},""publicLabelByLevel"":{""SECONDE"":""Initiation informatique, algorithmique et SNT"",""PREMIERE"":""NSI"",""TERMINALE"":""NSI""},""abbreviation"":""NSI/SNT"",""color"":""#6F42C1""},{""id"":""FRANCAIS"",""label"":""Français"",""labelByLe…",true,NONE,KEEP_CANONICAL
NexusReussite_PreRentree2026_Essentiel.pdf,1,HORAIRES PAR NIVEAU,SCHEDULE_SLOT,data/campaigns/pre-rentree-2026.json,"[{""id"":""A"",""startTime"":""08:30"",""endTime"":""10:30""},{""id"":""B"",""startTime"":""10:45"",""endTime"":""12:45""},{""id"":""C"",""startTime"":""13:30"",""endTime"":""15:30""},{""id"":""D"",""startTime"":""15:45"",""endTime"":""17:45""}]",false,HIGH,REMOVE_OR_REPLACE_FROM_CANONICAL_SOURCE
NexusReussite_PreRentree2026_Essentiel.pdf,1,Format : 1 à 4 matières au choix · 5 séances de 2 h,PROGRAM,content/pre-rentree-2026/modules.json,"[{""id"":""seconde-mathematiques"",""level"":""SECONDE"",""subjectId"":""MATHEMATIQUES"",""subject"":""Mathématiques"",""title"":""Mathématiques — Entrée en Seconde"",""subtitle"":""Entrée en Seconde — consolider les acquis de Troisième et découvrir progressivement les attentes du lycée"",""prerequisites"":""Les acquis de Troisième et du collège ; un diagnostic en début de module précise les priorités."",""differentiation"":""Exercices à paliers et aides graduées selon la maîtrise du calcul et de la rédaction."",""quickAssessment"":""Exercice court de calcul et de raisonnement corrigé à la fin de chaque séance."",""sessions"":[{""number"":1,""title"":""Calcul, proportionnalité et calcul littéral"",""objective"":""Consolider le calcul nu…",false,HIGH,REMOVE_OR_REPLACE_FROM_CANONICAL_SOURCE
NexusReussite_PreRentree2026_Essentiel.pdf,1,Seconde : matinée (08:30 – 12:45),SCHEDULE_SLOT,data/campaigns/pre-rentree-2026.json,"[{""id"":""A"",""startTime"":""08:30"",""endTime"":""10:30""},{""id"":""B"",""startTime"":""10:45"",""endTime"":""12:45""},{""id"":""C"",""startTime"":""13:30"",""endTime"":""15:30""},{""id"":""D"",""startTime"":""15:45"",""endTime"":""17:45""}]",false,HIGH,REMOVE_OR_REPLACE_FROM_CANONICAL_SOURCE
NexusReussite_PreRentree2026_Essentiel.pdf,1,par matière,OTHER,STRUCTURAL_TEXT,,n/a,NONE,STRUCTURAL_TEXT
NexusReussite_PreRentree2026_Essentiel.pdf,1,Première : milieu de journée (10:45 – 15:30),SCHEDULE_SLOT,data/campaigns/pre-rentree-2026.json,"[{""id"":""A"",""startTime"":""08:30"",""endTime"":""10:30""},{""id"":""B"",""startTime"":""10:45"",""endTime"":""12:45""},{""id"":""C"",""startTime"":""13:30"",""endTime"":""15:30""},{""id"":""D"",""startTime"":""15:45"",""endTime"":""17:45""}]",false,HIGH,REMOVE_OR_REPLACE_FROM_CANONICAL_SOURCE
NexusReussite_PreRentree2026_Essentiel.pdf,1,Volume : 10 h par matière,OTHER,STRUCTURAL_TEXT,,n/a,NONE,STRUCTURAL_TEXT
NexusReussite_PreRentree2026_Essentiel.pdf,1,Terminale : après-midi (13:30 – 17:45),SCHEDULE_SLOT,data/campaigns/pre-rentree-2026.json,"[{""id"":""A"",""startTime"":""08:30"",""endTime"":""10:30""},{""id"":""B"",""startTime"":""10:45"",""endTime"":""12:45""},{""id"":""C"",""startTime"":""13:30"",""endTime"":""15:30""},{""id"":""D"",""startTime"":""15:45"",""endTime"":""17:45""}]",false,HIGH,REMOVE_OR_REPLACE_FROM_CANONICAL_SOURCE
NexusReussite_PreRentree2026_Essentiel.pdf,1,Effectif : groupes de 3 à 5 élèves maximum,CAPACITY,data/campaigns/pre-rentree-2026.json,"{""min"":3,""max"":5}",false,HIGH,REMOVE_OR_REPLACE_FROM_CANONICAL_SOURCE
NexusReussite_PreRentree2026_Essentiel.pdf,1,Chaque matière occupe un créneau fixe de 2 h dans la plage,SCHEDULE_SLOT,data/campaigns/pre-rentree-2026.json,"[{""id"":""A"",""startTime"":""08:30"",""endTime"":""10:30""},{""id"":""B"",""startTime"":""10:45"",""endTime"":""12:45""},{""id"":""C"",""startTime"":""13:30"",""endTime"":""15:30""},{""id"":""D"",""startTime"":""15:45"",""endTime"":""17:45""}]",false,HIGH,REMOVE_OR_REPLACE_FROM_CANONICAL_SOURCE
NexusReussite_PreRentree2026_Essentiel.pdf,1,Enseignants : certifiés ou agrégés de l'Éducation de son niveau — détail dans le document Planning.,TEACHER_QUALIFICATION,NONE,,false,CRITICAL,REMOVE_OR_REPLACE_FROM_CANONICAL_SOURCE
NexusReussite_PreRentree2026_Essentiel.pdf,1,nationale française,SUBJECT,data/campaigns/pre-rentree-2026.json,"[{""id"":""MATHEMATIQUES"",""label"":""Mathématiques"",""publicLabelByLevel"":{""SECONDE"":""Mathématiques"",""PREMIERE"":""Mathématiques"",""TERMINALE"":""Mathématiques""},""abbreviation"":""MATHS"",""color"":""#1B64B0""},{""id"":""PHYSIQUE_CHIMIE"",""label"":""Physique-Chimie"",""publicLabelByLevel"":{""SECONDE"":""Physique-Chimie"",""PREMIERE"":""Physique-Chimie"",""TERMINALE"":""Physique-Chimie""},""abbreviation"":""PC"",""color"":""#16847A""},{""id"":""NSI"",""label"":""NSI"",""labelByLevel"":{""SECONDE"":""Initiation informatique, algorithmique et SNT""},""publicLabelByLevel"":{""SECONDE"":""Initiation informatique, algorithmique et SNT"",""PREMIERE"":""NSI"",""TERMINALE"":""NSI""},""abbreviation"":""NSI/SNT"",""color"":""#6F42C1""},{""id"":""FRANCAIS"",""label"":""Français"",""labelByLe…",true,NONE,KEEP_CANONICAL
NexusReussite_PreRentree2026_Essentiel.pdf,1,TARIFS PAR ÉLÈVE,OTHER,STRUCTURAL_TEXT,,n/a,NONE,STRUCTURAL_TEXT
NexusReussite_PreRentree2026_Essentiel.pdf,1,Pack Volume Prix total Par heure Acompte (30 %),DEPOSIT,data/pricing.canonical.json,"{""label"":""Acompte"",""packs"":[{""subjectCount"":1,""title"":""Pré-Rentrée 2026 — 1 matière"",""hoursPerSubject"":10,""totalHours"":10,""sessionsPerSubject"":5,""sessionDurationHours"":2,""groupMin"":3,""groupMax"":5,""price"":480,""deposit"":140,""balance"":340,""pricePerHour"":48},{""subjectCount"":2,""title"":""Pré-Rentrée 2026 — 2 matières"",""hoursPerSubject"":10,""totalHours"":20,""sessionsPerSubject"":5,""sessionDurationHours"":2,""groupMin"":3,""groupMax"":5,""price"":900,""deposit"":270,""balance"":630,""pricePerHour"":45},{""subjectCount"":3,""title"":""Pré-Rentrée 2026 — 3 matières"",""hoursPerSubject"":10,""totalHours"":30,""sessionsPerSubject"":5,""sessionDurationHours"":2,""groupMin"":3,""groupMax"":5,""price"":1350,""deposit"":410,""balance"":940,""price…",false,HIGH,REMOVE_OR_REPLACE_FROM_CANONICAL_SOURCE
NexusReussite_PreRentree2026_Essentiel.pdf,1,1 matière 10 h 480 TND 48 TND/h 140 TND,PRICE,data/pricing.canonical.json,"[{""subjectCount"":1,""title"":""Pré-Rentrée 2026 — 1 matière"",""hoursPerSubject"":10,""totalHours"":10,""sessionsPerSubject"":5,""sessionDurationHours"":2,""groupMin"":3,""groupMax"":5,""price"":480,""deposit"":140,""balance"":340,""pricePerHour"":48},{""subjectCount"":2,""title"":""Pré-Rentrée 2026 — 2 matières"",""hoursPerSubject"":10,""totalHours"":20,""sessionsPerSubject"":5,""sessionDurationHours"":2,""groupMin"":3,""groupMax"":5,""price"":900,""deposit"":270,""balance"":630,""pricePerHour"":45},{""subjectCount"":3,""title"":""Pré-Rentrée 2026 — 3 matières"",""hoursPerSubject"":10,""totalHours"":30,""sessionsPerSubject"":5,""sessionDurationHours"":2,""groupMin"":3,""groupMax"":5,""price"":1350,""deposit"":410,""balance"":940,""pricePerHour"":45},{""subjectCount…",true,NONE,KEEP_CANONICAL
NexusReussite_PreRentree2026_Essentiel.pdf,1,2 matières 20 h 900 TND 45 TND/h 270 TND,PRICE,data/pricing.canonical.json,"[{""subjectCount"":1,""title"":""Pré-Rentrée 2026 — 1 matière"",""hoursPerSubject"":10,""totalHours"":10,""sessionsPerSubject"":5,""sessionDurationHours"":2,""groupMin"":3,""groupMax"":5,""price"":480,""deposit"":140,""balance"":340,""pricePerHour"":48},{""subjectCount"":2,""title"":""Pré-Rentrée 2026 — 2 matières"",""hoursPerSubject"":10,""totalHours"":20,""sessionsPerSubject"":5,""sessionDurationHours"":2,""groupMin"":3,""groupMax"":5,""price"":900,""deposit"":270,""balance"":630,""pricePerHour"":45},{""subjectCount"":3,""title"":""Pré-Rentrée 2026 — 3 matières"",""hoursPerSubject"":10,""totalHours"":30,""sessionsPerSubject"":5,""sessionDurationHours"":2,""groupMin"":3,""groupMax"":5,""price"":1350,""deposit"":410,""balance"":940,""pricePerHour"":45},{""subjectCount…",true,NONE,KEEP_CANONICAL
NexusReussite_PreRentree2026_Essentiel.pdf,1,3 matières 30 h 1 350 TND 45 TND/h 410 TND,PRICE,data/pricing.canonical.json,"[{""subjectCount"":1,""title"":""Pré-Rentrée 2026 — 1 matière"",""hoursPerSubject"":10,""totalHours"":10,""sessionsPerSubject"":5,""sessionDurationHours"":2,""groupMin"":3,""groupMax"":5,""price"":480,""deposit"":140,""balance"":340,""pricePerHour"":48},{""subjectCount"":2,""title"":""Pré-Rentrée 2026 — 2 matières"",""hoursPerSubject"":10,""totalHours"":20,""sessionsPerSubject"":5,""sessionDurationHours"":2,""groupMin"":3,""groupMax"":5,""price"":900,""deposit"":270,""balance"":630,""pricePerHour"":45},{""subjectCount"":3,""title"":""Pré-Rentrée 2026 — 3 matières"",""hoursPerSubject"":10,""totalHours"":30,""sessionsPerSubject"":5,""sessionDurationHours"":2,""groupMin"":3,""groupMax"":5,""price"":1350,""deposit"":410,""balance"":940,""pricePerHour"":45},{""subjectCount…",true,NONE,KEEP_CANONICAL
NexusReussite_PreRentree2026_Essentiel.pdf,1,4 matières 40 h 1 800 TND 45 TND/h 540 TND,PRICE,data/pricing.canonical.json,"[{""subjectCount"":1,""title"":""Pré-Rentrée 2026 — 1 matière"",""hoursPerSubject"":10,""totalHours"":10,""sessionsPerSubject"":5,""sessionDurationHours"":2,""groupMin"":3,""groupMax"":5,""price"":480,""deposit"":140,""balance"":340,""pricePerHour"":48},{""subjectCount"":2,""title"":""Pré-Rentrée 2026 — 2 matières"",""hoursPerSubject"":10,""totalHours"":20,""sessionsPerSubject"":5,""sessionDurationHours"":2,""groupMin"":3,""groupMax"":5,""price"":900,""deposit"":270,""balance"":630,""pricePerHour"":45},{""subjectCount"":3,""title"":""Pré-Rentrée 2026 — 3 matières"",""hoursPerSubject"":10,""totalHours"":30,""sessionsPerSubject"":5,""sessionDurationHours"":2,""groupMin"":3,""groupMax"":5,""price"":1350,""deposit"":410,""balance"":940,""pricePerHour"":45},{""subjectCount…",true,NONE,KEEP_CANONICAL
NexusReussite_PreRentree2026_Essentiel.pdf,1,Pré-inscription en ligne gratuite et sans engagement. Acompte demandé uniquement après validation du groupe (min. 3 élèves).,PRE_REGISTRATION,data/campaigns/pre-rentree-2026.json,"{""audience"":""Pour les élèves entrant en Seconde, Première ou Terminale à la rentrée 2026-2027."",""material"":""Un cahier, une trousse complète et une calculatrice pour les matières concernées. Les supports de travail sont fournis par Nexus."",""materialsBySubject"":{""MATHEMATIQUES"":{""label"":""Mathématiques"",""description"":""Un cahier, une trousse complète et une calculatrice.""},""FRANCAIS"":{""label"":""Français"",""description"":""Un cahier et une trousse complète.""},""NSI"":{""label"":""NSI/SNT"",""description"":""Pour les modules NSI/SNT, l’élève apporte un ordinateur portable. Deux postes de secours sont disponibles en nombre limité ; contactez Nexus avant le stage si nécessaire.""},""PHYSIQUE_CHIMIE"":{""label"":""Phy…",false,HIGH,REMOVE_OR_REPLACE_FROM_CANONICAL_SOURCE
NexusReussite_PreRentree2026_Essentiel.pdf,1,NOS GARANTIES,OTHER,STRUCTURAL_TEXT,,n/a,NONE,STRUCTURAL_TEXT
NexusReussite_PreRentree2026_Essentiel.pdf,1,"✔ Groupe non ouvert (moins de 3 élèves) : acompte intégralement remboursé ou reporté, au choix de la famille.",REFUND,docs/legal/pre-rentree-2026-commercial-terms-gap-analysis.md,,false,CRITICAL,REMOVE_UNTIL_APPROVED_LEGAL_SOURCE_EXISTS
NexusReussite_PreRentree2026_Essentiel.pdf,1,Décision communiquée le 10 août à 18 h.,DATE,data/campaigns/pre-rentree-2026.json,"{""startDate"":""2026-08-17"",""endDate"":""2026-08-28"",""decisionDeadline"":""2026-08-10T18:00:00+01:00""}",false,HIGH,REMOVE_OR_REPLACE_FROM_CANONICAL_SOURCE
NexusReussite_PreRentree2026_Essentiel.pdf,1,✔ Poursuite à l'année : l'acompte du stage est déductible du parcours annuel Nexus.,DEPOSIT,data/pricing.canonical.json,"{""label"":""Acompte"",""packs"":[{""subjectCount"":1,""title"":""Pré-Rentrée 2026 — 1 matière"",""hoursPerSubject"":10,""totalHours"":10,""sessionsPerSubject"":5,""sessionDurationHours"":2,""groupMin"":3,""groupMax"":5,""price"":480,""deposit"":140,""balance"":340,""pricePerHour"":48},{""subjectCount"":2,""title"":""Pré-Rentrée 2026 — 2 matières"",""hoursPerSubject"":10,""totalHours"":20,""sessionsPerSubject"":5,""sessionDurationHours"":2,""groupMin"":3,""groupMax"":5,""price"":900,""deposit"":270,""balance"":630,""pricePerHour"":45},{""subjectCount"":3,""title"":""Pré-Rentrée 2026 — 3 matières"",""hoursPerSubject"":10,""totalHours"":30,""sessionsPerSubject"":5,""sessionDurationHours"":2,""groupMin"":3,""groupMax"":5,""price"":1350,""deposit"":410,""balance"":940,""price…",false,HIGH,REMOVE_OR_REPLACE_FROM_CANONICAL_SOURCE
NexusReussite_PreRentree2026_Essentiel.pdf,1,✔ Report : acompte reportable sur l'année suivante.,REPORT,docs/legal/pre-rentree-2026-commercial-terms-gap-analysis.md,,false,CRITICAL,REMOVE_UNTIL_APPROVED_LEGAL_SOURCE_EXISTS
NexusReussite_PreRentree2026_Essentiel.pdf,1,Réserver ou s'informer,CTA,OWNER_MISSION + data/campaigns/pre-rentree-2026.json,"{""primary"":""Se pré-inscrire ou demander un conseil"",""whatsapp"":""Poser une question"",""bilanLabel"":""Bilan gratuit"",""bilanPath"":""/bilan-gratuit""}",false,CRITICAL,REMOVE_OR_REPLACE_FROM_CANONICAL_SOURCE
NexusReussite_PreRentree2026_Essentiel.pdf,1,Téléphone / WhatsApp : +216 99 19 28 29,OTHER,STRUCTURAL_TEXT,,n/a,NONE,STRUCTURAL_TEXT
NexusReussite_PreRentree2026_Essentiel.pdf,1,Email : contact@nexusreussite.academy,OTHER,STRUCTURAL_TEXT,,n/a,NONE,STRUCTURAL_TEXT
NexusReussite_PreRentree2026_Essentiel.pdf,1,Site : nexusreussite.academy,OTHER,STRUCTURAL_TEXT,,n/a,NONE,STRUCTURAL_TEXT
NexusReussite_PreRentree2026_Essentiel.pdf,1,"nexusreussite.academy/stages/pre-rentree-2026 Centre pédagogique : Mutuelleville, Tunis",ROOM,data/campaigns/pre-rentree-2026.json,"[""Salle 1"",""Salle 2""]",false,HIGH,REMOVE_OR_REPLACE_FROM_CANONICAL_SOURCE
NexusReussite_PreRentree2026_Essentiel.pdf,1,Nexus Réussite — STE M&M ACADEMY SUARL · CGV : nexusreussite.academy/conditions-generales,OTHER,STRUCTURAL_TEXT,,n/a,NONE,STRUCTURAL_TEXT
NexusReussite_PreRentree2026_Planning_InfosPratiques.pdf,1,Planning et informations pratiques,OTHER,STRUCTURAL_TEXT,,n/a,NONE,STRUCTURAL_TEXT
